72,4,882141727,13
663,5,883108476,208
172,4,880484523,230
182,5,879375169,62
125,4,879217509,65
660,5,886514261,174
12,5,891383241,90
432,5,879297965,283
98,5,884364502,311
751,4,883295500,195
105,4,876251160,130
73,5,877532965,286
222,5,892679439,56
204,5,887730676,210
9,5,889180446,239
87,4,884403531,96
121,4,883452307,84
265,4,880314031,275
1178,4,875086354,291
399,4,884068521,70
9,4,884963365,311
523,4,882076146,301
685,5,880149074,152
172,4,880605665,244
281,4,879443288,53
790,4,880608037,244
125,4,891371676,26
191,5,875323003,24
181,5,882140354,13
50,5,888552084,2
566,4,891016220,313
125,4,888104191,144
443,4,875074329,188
324,4,874786419,276
234,4,880037418,72
385,4,887665549,83
402,4,880581344,109
216,4,883526268,185
213,5,890881557,14
79,5,883698495,57
963,5,880484370,230
875,4,886047442,176
97,4,891628501,253
269,4,885328991,284
526,4,881452685,106
418,4,875086920,291
1033,4,883452711,84
187,4,879520813,194
845,4,879297442,283
275,5,874954260,297
255,4,879633745,78
425,4,891904300,11
59,4,887737647,308
1078,4,889126943,193
585,4,879877008,87
50,5,879362124,8
148,4,891719774,186
692,4,891699426,312
127,5,877107640,175
644,5,891351685,7
419,5,874792907,276
210,5,880307751,83
616,5,891015049,313
168,5,875296435,279
474,5,889174904,276
59,4,879373821,62
97,4,880308690,83
100,5,875747319,63
178,5,877719333,16
945,5,891383866,90
98,4,881106711,42
393,4,879484981,303
50,5,878944679,274
792,4,885873006,94
98,4,889908539,184
589,4,884534968,248
892,4,884127082,200
222,5,884196640,296
381,4,881251728,196
196,4,880036747,72
472,4,882152471,256
182,4,879967225,128
85,5,877533224,286
220,4,875537441,172
516,4,887736743,308
436,4,887739257,308
298,4,881198966,220
324,4,874950889,21
269,4,890595313,285
70,4,887730589,210
221,4,883782854,199
25,4,874954497,297
78,4,877934828,276
847,4,877877649,299
47,4,875072125,1
281,4,889401906,164
673,4,884402860,96
1016,4,874833827,291
451,5,891353892,7
177,4,877661496,233
517,4,883602212,6
117,4,891543241,214
602,4,889909691,184
68,4,879196231,95
257,4,885853415,25
23,4,883601365,6
436,4,891029877,313
181,5,883601425,66
302,5,888180227,206
22,5,878183285,222
61,4,875028123,76
703,4,879542460,151
28,5,877888346,314
258,4,878340824,44
418,4,879483510,303
558,5,876954927,270
117,5,884535433,248
318,5,879454309,125
523,5,879024043,138
15,5,874833668,291
96,5,889178798,239
89,4,882848925,136
194,4,878770027,82
199,4,882826306,178
949,4,877123315,307
488,5,877888613,10
258,5,876785704,23
174,4,887736696,308
114,4,883524320,185
654,5,875385007,118
721,4,884921794,246
98,4,892078567,234
24,4,885873423,94
378,4,879270769,122
100,4,891698613,312
64,5,879793022,262
403,4,885680374,99
43,4,880308690,83
307,4,877984546,130
402,5,886513729,174
487,5,882164231,256
177,4,888204349,59
196,4,878091818,250
150,5,890595636,285
670,5,884239744,97
510,4,879270327,122
403,5,880915942,37
1098,4,879467959,303
372,5,879525987,165
324,5,886047292,176
15,4,878341343,44
117,4,891033697,190
189,4,882821942,29
174,4,885870231,94
181,5,880124648,117
435,5,885412840,19
191,4,879521856,194
24,4,880134261,158
447,4,892679067,56
137,4,891543227,214
747,4,875656164,92
96,5,875073128,188
173,5,884305353,58
154,5,880606385,244
879,4,891732393,134
625,4,884183406,298
230,4,886472400,254
209,5,877722736,16
835,5,879524199,151
588,5,884128499,200
432,4,875239658,297
133,5,891699296,312
12,5,879524368,151
483,5,886323068,305
258,5,884584338,141
240,4,878346997,44
213,4,891544414,214
208,4,880610814,233
222,4,878873388,1
419,4,880484587,230
651,5,891725332,94
316,4,888284710,205
174,5,890881294,14
89,4,875306910,279
331,4,884992603,112
429,5,884197330,296
868,5,882139901,13
210,5,879875734,87
285,5,877889186,10
463,4,874785843,23
174,5,881432488,216
303,5,892002352,4
517,4,879024279,138
1,4,875635748,5
357,5,874787526,276
433,5,879375588,62
475,5,889178689,239
234,5,875216932,130
70,4,886123596,264
197,5,883108797,208
763,5,875322875,24
1019,4,877636556,162
160,5,876862078,160
580,4,875538028,172
676,5,880935294,54
97,5,887736454,210
930,4,889402340,164
1012,4,880564570,109
25,4,876079113,207
1,4,880563619,109
709,5,884304812,58
693,4,879466771,303
111,5,880148782,152
50,4,879035347,227
72,4,879518714,295
255,4,879544145,277
96,4,875310606,279
253,5,874965970,1
182,4,880130640,18
568,4,882659211,276
177,5,879875940,87
13,4,878955139,213
134,5,879454532,125
739,4,879969349,128
428,5,874871766,291
208,4,885852337,25
272,5,889225463,288
748,5,878944406,274
419,5,884065035,70
919,5,879524368,151
268,5,883782509,199
740,4,891903067,11
77,4,888206254,59
88,4,878183336,222
161,5,892432062,38
14,5,891390014,121
277,4,891456797,252
411,4,879483802,303
527,5,887736232,210
573,5,891712535,312
1397,4,892334976,234
15,5,880125887,117
516,5,889737376,64
187,5,879454235,85
54,4,888205921,59
196,5,880245145,216
153,5,888105823,144
274,5,887730676,210
471,4,891721642,94
1142,4,879217349,65
113,5,878542738,1
175,4,875028853,76
508,4,877819532,294
1451,4,891299949,263
492,5,883601089,6
746,5,875310233,279
1109,4,879467936,303
191,4,889908716,184
116,5,879436104,310
1150,4,877887002,314
121,5,882397503,13
5,4,875981421,43
127,5,891702544,280
723,5,891904637,11
566,4,884366112,311
604,4,882995132,85
514,5,889908497,184
690,4,891383319,90
582,4,881451199,106
117,4,880915674,37
845,4,874786807,276
258,5,878886261,22
82,4,884068075,70
95,4,887737130,308
208,5,883326028,60
778,5,876955711,270
208,4,879989134,243
280,4,876534214,81
478,5,884128788,200
184,4,892679088,56
250,4,876452606,116
172,4,879516986,295
1007,5,875747368,63
235,4,879517943,295
641,5,888185677,156
430,5,876861799,160
191,4,879376773,237
109,5,881012356,45
1101,5,879454977,272
86,5,889908694,184
151,5,890595636,285
28,4,880036824,72
187,5,885848343,271
211,5,891721142,94
425,5,884921918,246
8,5,881171982,115
1,5,879197329,95
904,5,885594015,147
58,4,879524849,151
268,4,889214268,105
312,4,888602742,34
427,5,880037702,72
416,5,891299697,263
1048,4,891722678,94
118,4,881014550,45
144,4,880850073,279
22,5,875273021,145
89,5,880864462,71
69,5,876435435,182
627,4,889126972,193
302,4,892668197,214
485,5,879525002,151
328,4,884420059,195
258,5,880562908,109
288,4,879949367,282
381,4,874787350,23
300,4,891448664,252
372,5,879524819,151
327,5,879949417,282
237,5,884968415,304
160,4,889739288,64
79,4,881961003,28
471,4,875320302,265
113,5,880129628,18
82,5,887665423,83
499,5,891383866,90
1186,4,892335707,234
196,5,879877681,87
129,4,878746946,150
98,4,891171357,161
210,4,884065854,70
1057,4,881061370,222
176,5,875652981,92
216,4,892513864,204
685,5,889402160,164
207,4,889908903,184
180,5,875653016,92
204,4,883956122,43
1042,4,878184514,222
300,4,891409422,197
705,4,885849052,271
657,5,888625422,73
187,4,891383561,90
671,4,876956360,270
478,4,883602762,6
1046,4,875509787,207
83,4,886282959,85
770,5,880134477,158
588,4,875238579,297
507,5,891383987,90
482,5,885848519,271
17,4,878971773,267
647,4,879521531,194
227,4,876892946,1
292,5,884103732,170
1021,5,883326185,60
347,4,888177040,287
679,5,892432062,38
1014,4,879673925,195
227,4,889326161,279
748,4,883449530,84
98,5,880853743,316
25,5,885853415,25
274,4,884287865,168
24,4,880415847,103
588,4,877880852,299
294,5,875333873,287
582,4,892334883,234
9,4,879877931,87
47,5,888068715,49
855,5,884197352,296
95,4,878347569,44
474,4,884495742,318
13,4,891446662,269
1044,4,881060578,222
455,4,876311319,82
685,4,881105972,42
1245,5,875271397,145
99,4,891014029,313
848,4,887736925,308
448,5,877343121,145
475,5,875384793,118
316,4,888211794,130
82,4,888640356,142
718,5,874774956,119
50,5,885679998,99
14,5,876503995,306
295,5,879035387,227
1107,4,888206254,59
716,4,884365718,311
553,4,879795122,262
56,5,877719863,16
132,4,888905481,293
132,5,879375022,62
346,4,891725410,94
59,4,882140425,13
313,5,885775604,240
7,5,874834481,291
28,4,891698300,312
484,5,881548030,31
70,4,874868146,291
172,5,892737191,56
588,4,880578388,109
429,4,888204597,59
196,5,879216637,65
741,4,887739863,308
660,4,882076782,301
1129,4,892668249,214
241,4,880134445,158
191,4,888082468,224
423,5,891435526,215
1012,4,883717581,32
298,4,880581629,85
68,5,877127721,180
218,5,875074667,188
508,4,888104150,144
203,4,880131026,177
273,4,874786517,276
7,4,884205317,198
290,4,879880076,108
197,5,893265291,189
56,4,888626041,73
150,5,882140588,13
401,4,891354257,7
482,4,879967432,128
25,5,882150552,256
510,5,878887765,22
494,5,891698454,312
504,5,886122577,264
687,4,881432756,137
740,4,883524475,185
772,4,874724882,259
58,5,889179623,239
921,5,891699295,312
746,5,879641209,249
527,4,888954440,95
100,5,891271652,79
751,4,893265046,189
510,5,891628416,253
42,5,892668130,214
81,5,891352626,7
132,4,892333865,234
469,5,883601155,6
14,4,876311280,82
627,5,880582133,109
50,5,886321799,305
279,4,879543592,277
58,5,891720540,94
144,4,889069782,217
433,4,879467985,303
151,4,880126373,117
327,4,875243968,221
28,4,891439243,91
317,5,879524610,151
176,4,889737567,64
271,4,886310197,116
547,5,888066187,49
1022,4,879283008,307
176,5,879467260,303
154,4,877533381,286
501,4,875087100,291
87,4,889655162,235
157,5,874790773,276
576,5,892132943,7
404,4,878092144,250
258,5,885853199,25
496,5,880130470,18
510,4,891298392,263
535,4,877887002,314
338,4,883263374,250
172,4,879196847,95
470,4,891722006,94
583,5,888205921,59
282,4,879543697,277
1286,4,879467413,303
357,5,887736206,210
199,4,883526268,185
480,4,889655044,235
163,4,887737084,308
252,4,884183833,298
208,4,878347420,44
13,4,879821158,315
197,4,891435357,215
9,4,891446246,269
195,5,881107949,42
68,5,884922341,246
405,4,877137015,101
88,4,879572668,249
525,5,883325944,60
750,4,885844698,271
731,4,875653769,92
203,5,884365201,311
197,4,891299752,263
496,4,879024043,138
251,5,883417810,209
7,4,889069741,217
340,5,890454045,261
258,4,886047026,176
169,4,876534751,81
114,4,879373568,62
530,4,880037164,72
7,4,888067307,49
298,5,886960055,9
528,4,875657681,92
708,4,879572403,249
655,5,881251793,196
226,4,874792520,276
313,5,891732150,134
736,5,893097024,247
83,5,884364812,311
1014,5,886272486,251
411,4,879035897,227
550,5,888206605,59
100,5,884304553,58
723,4,879641093,249
1316,5,884583549,286
228,4,891350845,7
56,5,876770222,160
127,4,880416331,103
2,4,879876074,87
732,4,874868097,291
334,4,888065744,49
1284,4,878184422,222
215,5,888204430,59
209,4,880130736,177
1298,4,879528520,151
332,4,882820869,29
435,5,885941156,30
185,4,879821267,315
172,4,874785889,23
496,4,879438607,321
778,4,881453040,106
151,4,891352749,7
12,5,883452874,84
168,5,891721378,94
529,5,889179808,239
657,5,891385190,90
875,5,890454351,261
302,5,891033606,190
289,5,884992690,112
258,4,883782403,199
202,5,882076211,301
127,5,877819265,294
840,4,878970926,267
211,4,875636631,5
117,4,876767822,160
357,4,883602422,6
736,4,875239975,297
244,4,878089786,250
268,5,884304288,58
1228,4,882079423,301
300,5,881432524,137
117,5,889401816,164
34,5,877534701,286
197,4,888549563,232
221,4,878747017,150
90,4,878542300,1
1005,4,893265971,189
307,4,882157227,36
89,5,879524491,151
475,5,884535446,248
609,4,878955533,213
181,5,880434278,203
47,4,891448386,269
307,4,878771124,297
189,5,886323303,305
272,5,888333194,74
294,4,884363803,127
4,4,879521397,194
56,5,880130618,177
28,4,883698324,57
187,5,889178798,239
1281,4,883681561,131
97,4,876955633,270
127,5,880989744,159
202,4,880485352,230
219,4,875654888,92
356,4,884496671,318
403,4,878971939,267
382,5,875636587,5
762,4,877126241,180
313,5,889816026,319
736,5,876955087,270
496,5,888905840,293
793,4,891449880,269
98,5,874951657,21
209,5,879467328,303
766,4,882139686,13
95,5,877888168,314
387,5,879542353,151
378,5,880485159,230
1206,4,888956137,95
370,5,876956232,270
716,5,882165135,256
435,5,879466491,303
258,5,879371909,62
1115,4,893264270,189
195,5,884733695,77
742,5,885679114,99
338,4,883868647,83
179,4,879962570,262
216,4,891628252,253
50,4,879879739,108
347,5,891724950,94
1245,4,884141015,201
111,4,885847956,271
387,4,880130155,18
4,4,876198457,207
96,5,891015144,313
144,4,891435107,215
1376,4,886016680,279
248,5,884196765,296
83,4,876954995,270
161,5,887736393,210
79,4,884112245,201
181,4,889907426,184
269,5,883524428,185
550,4,874792574,276
69,5,880235229,216
292,5,885594040,147
250,4,874805927,291
471,4,874833746,291
559,4,887740367,308
211,5,879876812,87
89,5,884238939,97
209,4,882826944,178
470,5,879023693,186
615,4,878192555,299
504,5,877892110,10
682,4,886987354,110
87,4,884386260,207
114,5,877016735,148
9,5,885872684,94
222,4,883327441,60
409,4,880605294,244
246,4,874786686,276
20,4,891227979,234
107,4,883876961,106
697,4,883981700,216
268,4,879013684,140
303,4,881198014,220
64,5,875379211,67
142,4,880485633,230
641,4,889501514,299
581,5,891353477,7
250,5,878346709,44
214,4,874868146,291
741,5,891902745,11
204,4,883698272,57
417,4,877888855,314
197,4,884113422,201
792,4,879524504,194
306,4,880853072,316
781,4,891701699,280
14,4,884538727,13
127,4,879461498,211
242,5,876503793,306
684,4,889740199,64
135,5,884208061,198
91,5,888549515,232
47,4,880498898,98
106,4,891353892,7
300,4,879958639,12
10,5,889180338,239
111,4,883576603,238
267,5,875801239,130
662,5,891385842,90
268,4,889041430,40
185,4,881107449,42
578,4,874835242,291
70,5,877021271,148
187,4,886323189,305
71,4,889911552,184
1011,4,880132579,158
528,5,891352659,7
237,4,886434047,174
190,5,880134332,158
853,4,884114635,201
311,4,891295130,278
520,4,880314218,275
1073,4,879374752,62
234,4,880484756,230
357,5,888626007,73
361,5,892002353,4
778,5,889739806,64
89,5,880602210,244
643,4,891350932,7
704,5,879519266,295
48,4,879455143,272
285,5,891446165,269
380,4,880608133,244
1047,4,883697679,57
591,4,879161848,145
95,4,882922927,52
260,4,875269871,145
202,4,883108476,208
187,5,876770168,160
274,5,884585220,141
990,5,890618729,260
299,4,880130500,177
969,5,891550649,223
709,4,877532748,286
181,5,885680138,99
425,4,891384996,90
151,4,875975613,43
289,4,877886223,10
515,5,891409935,197
24,4,879372633,62
223,4,878739699,323
298,4,892681300,54
47,5,879518166,295
385,5,884365284,311
257,4,875334224,287
82,4,880473918,290
96,4,879793022,262
491,5,875296435,279
393,5,875273174,145
61,4,886323378,305
156,5,891449364,269
180,5,874787353,276
298,4,878739275,323
258,5,884196469,296
965,4,880132012,18
528,4,880036664,72
239,5,892838375,125
652,5,880606533,244
211,4,879024183,138
1059,4,875245077,221
69,4,881107375,42
340,4,880371312,10
604,4,883327997,60
50,4,875747292,63
172,5,884364763,311
582,5,892135347,7
127,5,891351728,7
340,5,892389195,204
493,5,882140206,13
281,4,879023390,186
275,4,883599102,6
959,4,888720593,259
62,4,875637575,5
258,4,877530390,286
65,4,879467436,303
73,4,879519009,295
100,5,889907652,184
64,5,875072404,1
641,5,891698300,312
478,5,889178986,239
181,5,888640317,142
242,4,884196057,296
174,5,882145548,69
265,4,888737346,195
509,5,891388145,121
196,5,891351432,7
431,4,877442098,180
120,4,878346977,44
257,5,884471030,318
117,4,884748641,320
939,5,882164893,256
24,4,879436242,310
52,4,883955224,43
427,4,891439057,91
631,4,884496855,318
482,5,884238693,97
160,5,886514377,174
44,5,891351728,7
85,4,880135118,158
765,4,882165328,256
69,4,875245641,221
67,5,881252017,196
175,5,888549815,232
685,4,880557347,159
182,4,886518810,99
71,4,877107942,175
22,4,879874989,326
53,4,876956106,270
181,4,877635798,162
177,5,884749360,320
380,4,887736482,210
969,5,879542510,151
684,4,881108093,42
705,5,892318002,234
466,5,876955899,270
797,4,892910860,56
923,5,886323237,305
286,5,877556626,173
1095,4,875379287,67
12,5,878955409,213
883,5,882157581,36
100,5,883681418,131
298,5,887741383,308
709,5,879119693,14
305,4,885328906,284
1086,4,882922562,52
529,5,886324097,305
318,4,891550711,223
79,4,878887765,22
546,5,881433116,137
11,5,879640868,249
616,4,891450453,269
294,4,891409290,197
603,4,881107502,42
435,4,889124439,193
559,5,891354882,7
127,5,881171760,115
433,5,888205982,59
22,5,889069741,217
709,4,875310195,279
345,4,887066556,257
789,4,875306580,279
73,5,882827985,178
1194,4,891383718,90
313,4,891679901,111
848,5,882140001,13
625,4,891723086,94
496,4,888205144,59
905,4,892151331,179
302,4,879465986,303
516,4,889503159,299
505,4,877886846,10
464,4,879375196,62
69,4,892678893,56
144,4,882397146,13
313,4,890115777,236
536,4,879436137,310
692,5,877888445,314
215,4,888082612,224
195,5,881103568,292
191,5,877719454,16
597,4,885679210,99
482,4,892334803,234
249,4,883602158,66
174,5,882075827,301
1142,4,886442422,92
410,5,885679262,99
98,4,884238728,97
673,4,891016622,313
109,4,884304396,58
781,5,876955750,270
1,5,893264174,189
